comment,id,rating,Вопрос решен,Качество выполненной работы,Компетентность работника в общение,Не удовлетворен,Скорость выполненной работы,Не понравился результат,Не понравилось качество
"в приложении не возможно поменять л/с, а по новому квартиру не добавить, т. к. уже есть одобрение на  78148990058",4149144.0,5.0,0,0,0,1,0,0,0
"вы не ответили, внесли ли вы изменения. меня волнует начисления с января 2025 года. я вам предоставила адресную справку которая от 03.01.25 года, в которой говориться что прописан только один человек, это я. меня волнует вопрос, внесли ли вы данные о снятие с регистрации моего сына, чтобы ав",4149091.0,5.0,0,0,0,1,0,0,1
спасибо! спускаем воздух регулярно,4149082.0,5.0,1,0,0,0,0,0,0
"пришёл пьяный сантехник,ни хрена не сделал,но заявка выполнена😂😂😂",4148781.0,5.0,0,0,0,1,0,1,1
"даже никто и не подходил к отвалившейся плитке, каким образом стоит статус выполнено ?_x000D__x000D_
свершилось чудо целый месяц приклеивали, спасибо и на этом",4147013.0,5.0,0,0,0,1,0,1,1
после после проведенной регулировки окно стало цеплять раму,4146277.0,5.0,0,0,0,1,0,1,1
"-1 звезда за то,что не оперативно реагируете на заявки банальные",4145398.0,5.0,1,0,0,0,0,0,1
"соседи так же продолжают ставить вещи , прошу принять меры",4145150.0,5.0,0,0,0,1,0,1,1
всеееееее оооооооочень долгоооооо,4143079.0,5.0,1,0,0,0,0,0,1
отлично! спасибо),4140794.0,5.0,1,0,0,0,0,0,0
"решили просто закрыть, не выполнив?!",4137532.0,5.0,0,0,0,1,0,1,1
хотелось бы более быстрого решения проблемы,4136400.0,5.0,1,0,0,0,0,0,1
"проблему с течью воды устранили,но смеситель мне не заменили!",4135758.0,5.0,1,0,0,0,0,1,0
выполнили заявку через 2 недели,4134698.0,5.0,1,0,0,1,0,0,1
решили сами,4134107.0,5.0,1,0,0,0,0,0,1
отдельная  благодарность инженеру кириллу,4129290.0,5.0,1,0,0,0,0,0,0
"к моменту когда запланированы работы по установке шлагбаум, прошу рассмотреть возможность установки противондального шлагбаума",4127422.0,5.0,0,0,0,1,0,0,0
21.01 уборку провели,4127356.0,5.0,1,0,0,0,0,0,0
неверные показания,4126199.0,5.0,0,0,0,1,0,0,1
"огромная благодарность службе клининга за решение непростого, но очень важного вопроса! _x000D__x000D_
навели идеальный порядок на указанных этажах, эвакуационные лестницы свободны! впечатлили, спасибо вам🙏💕",4126095.0,5.0,1,1,0,0,0,0,0
снова окно дует хуже прежнего и не открывается на проветривание,4124687.0,5.0,0,0,0,1,0,0,0
"молодцы, спасибо.",4124266.0,5.0,1,0,0,0,0,0,0
чётко,4122907.0,5.0,1,0,0,0,0,0,0
задача ни решена,4122085.0,5.0,0,0,0,1,0,0,1
"жду перерасчета в квитанции, получается ?? тогда пока не оплачиваю тут выставленный счет",4122046.0,5.0,0,0,0,1,0,0,0
благодарю.,4121169.0,5.0,1,0,0,0,0,0,0
прошу отремонтировать розетку. доступ предоставлен.,4120812.0,5.0,0,0,0,1,0,0,0
"ситуация стала лучше, но все равно есть перепады давления",4115844.0,5.0,1,0,0,0,0,0,1
как вода стояла в поддоне так и стоит,4109161.0,5.0,0,0,0,1,0,1,1
никаких действий по заявке не произведено,4109107.0,5.0,0,0,0,1,0,1,1
пересчет в декабре не произведен!,4107044.0,5.0,0,0,0,1,0,1,1
"домофон звонит, но открыть дверь через него из квартиры я открыть не могу.",4105039.0,5.0,0,0,0,1,0,1,1
пока работает,4102571.0,5.0,1,0,0,0,0,0,0
жду ответа,4093813.0,5.0,1,0,0,0,0,0,0
после опломбировки не оставили документы в почтовом ящике. как их можно получить?,4089808.0,5.0,0,0,0,1,0,1,1
"большое спасибо за качественную,быструю и  профессиональную работу!!!",4086655.0,5.0,1,1,0,0,1,0,0
всё отлично!,4085948.0,5.0,1,0,0,0,0,0,0
конструкция была смонтирована еще летом. никаких работ не производилось. прошу убрать конструкцию от моего помещения.,4085301.0,5.0,0,0,0,1,0,1,1
"работы не проводились и не начинались, ""завершились"" - они в фантазиях ))... с откоса как дуло,так и дует, со свистом!!!! из стены над окном тоже дует ветер!",4081915.0,5.0,0,0,0,1,0,1,1
спасибо большое 🙏🙏🙏🫶🫶🫶,4078781.0,5.0,1,0,0,0,0,0,0
на конец то. спасибо.,4077923.0,5.0,1,0,0,0,0,0,1
"работа выполнена, большое спасибо",4076583.0,5.0,1,0,0,0,0,0,0
не  горят,4073378.0,5.0,0,0,0,1,0,0,0
"качество материалов на высшем уровне, водяные счётчики не прожили и двух лет. а цены на квартиры как будто материалы из чистого золота. главное что никто не за что не отвечает.  впрочем ничего нового. стабильность это хорошо!",4070028.0,5.0,1,1,0,0,0,0,1
наконец то,4054658.0,5.0,1,0,0,0,0,0,0
заявка не исполнена,4054366.0,5.0,0,0,0,1,0,1,1
чего не сделано,4054038.0,5.0,0,0,0,1,0,1,1
"до сих пор в приложении нет актуальной информации о поверке счётчиков, я не могу из за этого передать показания.",4043522.0,5.0,0,0,0,1,0,0,0
"прошу исключить услугу ""обслуживание систем безопасности"" из квитанции. услуга домофона/видео для кладовой невозможна. в кладовую позвонить нельзя.",4029610.0,5.0,0,0,0,1,0,0,0
пломбировку сделали. ждем начисления),4028095.0,5.0,1,0,0,0,0,0,0
а дверь кто будет убирать?,4027304.0,5.0,0,0,0,1,0,1,1
спасибо! наконец-то всё работает.,4024016.0,5.0,1,0,0,0,0,0,0
нужно поменять фоновую трубу,4023631.0,5.0,0,0,0,1,0,1,1
жду появления счетчика в лк,4001432.0,5.0,0,0,0,1,0,0,0
не отражен статус по поверке в приложении,4000748.0,5.0,0,0,0,1,0,0,0
все оперативно.,3983227.0,5.0,1,0,0,0,1,0,0
достойное решение инженера,3964146.0,5.0,1,0,0,0,0,0,0
ключ не работает!,3950430.0,5.0,0,0,0,1,0,0,0
"почему не отражается что проверка пройдена, пишет пройти же проверку в лк. даже на сообщение не ответили молча закрыли заявку",3942246.0,5.0,0,0,0,1,0,0,0
можно было б и быстрее,3930060.0,5.0,1,0,0,0,0,0,1
очень долго ожидала реакции на заявку,3913182.0,5.0,1,0,0,0,0,0,1
